url,url_kind,host,path,legis,tipo_ex,num_ex,tipo_fich,failures,source_files,source_files_joined
https://www.senado.es/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html?legis=14&id1=622&id2=000026,detalleiniciativa,www.senado.es,/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html,14,622,000026,,3,3,docs/etl/sprints/AI-OPS-339/evidence/senado_retry_status404_recent-window_packet20_20260301T020240Z.json|docs/etl/sprints/AI-OPS-340/evidence/senado_retry_status404_recent-window_packet6_20260301T021418Z.json|docs/etl/sprints/AI-OPS-340/evidence/senado_retry_status404_recent-window_packet6_20260301T022459Z.json
https://www.senado.es/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html?legis=14&id1=622&id2=000039,detalleiniciativa,www.senado.es,/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html,14,622,000039,,3,3,docs/etl/sprints/AI-OPS-339/evidence/senado_retry_status404_recent-window_packet20_20260301T020240Z.json|docs/etl/sprints/AI-OPS-340/evidence/senado_retry_status404_recent-window_packet6_20260301T021418Z.json|docs/etl/sprints/AI-OPS-340/evidence/senado_retry_status404_recent-window_packet6_20260301T022459Z.json
https://www.senado.es/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html?legis=10&id1=610&id2=000081,detalleiniciativa,www.senado.es,/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html,10,610,000081,,2,2,docs/etl/sprints/AI-OPS-335/evidence/senado_retry_status404_fresh_20260301T012500Z.json|docs/etl/sprints/AI-OPS-342/evidence/senado_retry_status404_recent-window_packet80_20260301T030721Z.json
https://www.senado.es/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html?legis=10&id1=610&id2=000082,detalleiniciativa,www.senado.es,/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html,10,610,000082,,2,2,docs/etl/sprints/AI-OPS-335/evidence/senado_retry_status404_fresh_20260301T012500Z.json|docs/etl/sprints/AI-OPS-342/evidence/senado_retry_status404_recent-window_packet80_20260301T030721Z.json
https://www.senado.es/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html?legis=10&id1=610&id2=000083,detalleiniciativa,www.senado.es,/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html,10,610,000083,,2,2,docs/etl/sprints/AI-OPS-335/evidence/senado_retry_status404_fresh_20260301T012500Z.json|docs/etl/sprints/AI-OPS-342/evidence/senado_retry_status404_recent-window_packet80_20260301T030721Z.json
https://www.senado.es/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html?legis=10&id1=610&id2=000084,detalleiniciativa,www.senado.es,/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html,10,610,000084,,2,2,docs/etl/sprints/AI-OPS-335/evidence/senado_retry_status404_fresh_20260301T012500Z.json|docs/etl/sprints/AI-OPS-342/evidence/senado_retry_status404_recent-window_packet80_20260301T030721Z.json
https://www.senado.es/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html?legis=10&id1=610&id2=000085,detalleiniciativa,www.senado.es,/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html,10,610,000085,,2,2,docs/etl/sprints/AI-OPS-335/evidence/senado_retry_status404_fresh_20260301T012500Z.json|docs/etl/sprints/AI-OPS-342/evidence/senado_retry_status404_recent-window_packet80_20260301T030721Z.json
https://www.senado.es/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html?legis=10&id1=610&id2=000086,detalleiniciativa,www.senado.es,/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html,10,610,000086,,2,2,docs/etl/sprints/AI-OPS-335/evidence/senado_retry_status404_fresh_20260301T012500Z.json|docs/etl/sprints/AI-OPS-342/evidence/senado_retry_status404_recent-window_packet80_20260301T030721Z.json
https://www.senado.es/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html?legis=10&id1=610&id2=000096,detalleiniciativa,www.senado.es,/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html,10,610,000096,,2,2,docs/etl/sprints/AI-OPS-335/evidence/senado_retry_status404_fresh_20260301T012500Z.json|docs/etl/sprints/AI-OPS-342/evidence/senado_retry_status404_recent-window_packet80_20260301T030721Z.json
https://www.senado.es/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html?legis=10&id1=610&id2=000097,detalleiniciativa,www.senado.es,/web/actividadparlamentaria/iniciativas/detalleiniciativa/index.html,10,610,000097,,2,2,docs/etl/sprints/AI-OPS-335/evidence/senado_retry_status404_fresh_20260301T012500Z.json|docs/etl/sprints/AI-OPS-342/evidence/senado_retry_status404_recent-window_packet80_20260301T030721Z.json
